file,chunk_id,cluster,is_rep,snippet,umap_x,umap_y
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,5,13,False,of FRP-RC beams based on the result of an optimized ML model. The same authors used a data-driven approach to determine the load and flexural capacities of RC beams strengthened with FRCM composites71,9.491126,8.240765
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,6,13,False,"t of ETS-strengthened RC beams even if they do not have a rigid background in civil engineering. The present study is organized in five sections. First, the 2PKT approach is developed to successfully ",9.247736,8.547605
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,7,13,False,"eel stirrups (εv) is determined using the elongation along the crack, as shown in Eq. (7). In addition, the deflection of the beams subjected to three-point bending is calculated by Eq. (8), which is ",9.184786,8.564766
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,8,13,False,sw is the elastic modulus of the steel stirrups (GPa); ε yv is the yield strain of the steel stirrups; and f yv is the yield strength of the steel stirrups (MPa). The shear resistance caused by the do,9.1695385,8.600351
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,9,13,False,"The anchorage hook and closed shape govern the shear resistance of the steel stirrups. Meanwhile, the contribution of the ETS strengthening system to the beam shear resistance is governed by the inter",9.170889,8.616157
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,10,13,False,"sformed to bond mechanism of an equivalent ETS bar to concrete. β Strain, ε τm Embedding FRP bar Adhesive Adhesive Adhesive α1 β α1 + β 90° −α 1 −β > 0 s w Crack lineETS bar α1 β α1 + β 90° −α 1 −β≤ 0",9.155969,8.624064
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,11,13,False,oach requires information about the maximum bond stress between ETS strength- ening and concrete in the strengthened beam. Bui et al.46 and Bui and Nguyen48 provided the following expres- sions for th,9.176899,8.610638
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,12,13,False,"Lfi ≤ 90 (mm) 9.14 � fc′2/3 × 0.8× Lfi Efρf + Eswρv forLfi > 90 (mm) . (20)εfe= πdfτm Lfi πd2 f/4 × Ef , (21)A = min ( πdfτm Lfi πd2 f/4 × Ef , min ( 0.004,0.75ffu Ef )) . (22)Vf = NfEfAfA 7 Vol.:(012",9.201564,8.595594
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,13,13,False,"r of concrete beams strengthened with ETS- FRP bars have been implemented26–32. Among the aforementioned studies, the engineering information for the test beams provided by Mofidi et al. 26, Breveglie",9.194929,8.613903
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,14,13,False,64-1 www.nature.com/scientificreports/ works. The necessary information for those tested beams is summarized in Table 1. The beam shear strength and ETS-FRP shear contribution are also shown in the ta,9.280212,8.590907
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,15,13,False,35 Study Beam ID df (mm) ρf (%) Ef (GPa) ffu (MPa) fc’ (MPa) sm (mm) Vtotal-Exp. (kN) Vtotal-Ana. (kN) Mofidi et al.26 S0-12d130s 12.7 0.64 148 1885 25 0.05 180.8 264.13 S1-9d260s 9.5 0.18 148 1885 29,9.180929,8.612389
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,16,13,False,"e average of V total-ana./Vtotal-exp. is 0.98, and the coefficient of variation (CoV) of the mean is 16.2%. The prominent effects of the variables on the beam shear strength can be well assessed by th",9.2113085,8.602129
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,17,13,False,0 3003 50 400 Vtotal VAna. (kN) VExp. (kN) Figure 4. Validation of Vtotal. 0 50 100 150 200 250 300 024681 01 21 4 Load (kN) Deflection (mm) B1_Exp. B2_Exp. B3_Exp. B1_Ana. B2_Ana. B3_Ana. a/d = 2.4 a,9.202675,8.604985
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,18,1,False,tational tools. “ Machine learning approach” section will focus on the implementation of the ML models based on the data generated by the 2PKT formulations to predict the shear capacity of ETS-FRP-str,9.477987,8.185604
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.pdf,19,8,False,"putational core of the network, and its neurons perform complex computations on the input data. The output layer combines input and hidden information to generate an output value from which prediction",10.005959,5.0971107
test_data\Data_driven_prediction_of_the_shear_capacity_of_ETS_FRP_strengthened_beams_in_th.txt,0,13,False,"title: Data-driven prediction of the shear capacity of ETS-FRP-strengthened beams in the hybrid 2PKT–ML approach authors: Thai Son Tran, Boonchai Stitmannaithum, Linh Van Hong Bui, Thanh-Truong Nguyen",9.4590435,8.260973
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,0,12,False,"ORIGINAL SCIENTIFIC AR TICLE ORIGINAL SCIENTIFIC AR TICLE ORGINALNI NAUČNI RAD UDK: Ser J Exp Clin Res 2020; 21 1: 4350 Corresponding author: Miroslav M. Stojadinovic, MD, PhD Deparment of Urology,",9.026843,15.679999
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,1,12,False,more complete database is necessary for the prediction of signifi cant PCa. Keywords: Prostatic neoplasms; prostate-specifi c anti- gen density; decision tree. DECISION TREE ANALYSIS FOR PROSTATE CANC,9.026345,15.67949
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,2,12,False,"vnost modela je 73.1%, specifi čnost 80.3% a tačnost 78.3%. Naš model je pokazao površinu ispod krive od 82.6%. Model ima dobru kalibraciju. U zaključku, CART analiza utvrdila je PSAD kao para- metar ",9.0450325,15.685654
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,3,17,False,"(3), PSA velocity (4), PSA density (PSAD) (5), transition-zone (TZ) PSAD (6), or presence of hypoechoic lesions on transrectal ultrasound (TRUS) (7). The most advanced PCa biomark- ers include (-2) pr",9.024268,15.677178
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,4,12,False,/ml or less. PATIENTS AND METHOD This is a retrospective study carried out using a database of 239 patients who had undergone ultrasound-guided pros- tate biopsies over a 1-year study period from Sept,9.112832,15.737722
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,5,17,False,"gland in three dimensions, and vol- ume was estimated using the following formula: 0.52 (length (cm) × width (cm) × height (cm)). The PSAD was calculated by dividing the serum PSA by the calculated pr",9.0306225,15.681104
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,6,12,False,SPSS (version 23.0) software package was used for all analyses. Statistical sig- nificance was set at p < 0.05. RESULTS A total of 97 patients with serum PSA levels of 10 ng/ml or less were analysed. ,9.081104,15.714388
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,7,17,False,"Patients’ baseline clinicopathological characteristics (N=97). Characteristics BPH/Insignifi cant Pca (n=71) Signifi cant Pca (n=26) p Age mean ± SD, years 67.7 ± 7.1 68.6 ± 6.3 0.548 PSA mean ± SD, n",9.036738,15.683439
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,8,12,False,"lysis indicated that the PSAD was the most useful variable in predicting significant PCa, we next attempted to define the optimum cut-off value for PSAD. The diagnostic performances of different thres",9.026462,15.67798
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,9,17,False,ng/ml or less. CART analysis selected PSAD as an indication for low- and high-risk groups. Age as common predictor may serve in further risk stratification. The CART model was shown to have good discr,8.973498,15.616729
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,10,12,False,"the specificity. According to the analysis, PSAD was the most decisive variable at the mo- ment of classification. The PSAD measurement is based upon the observation that PCa can produce an approxi- m",9.055477,15.697482
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,11,12,False,"nce. Patients with clinically localized prostate cancer and PSAD values <0.15 can be followed up safely on active surveillance, whereas cases with PSAD values >0.15 are at a higher risk of tumour prog",9.028251,15.677806
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,12,12,False,"psies for the detection of clinically significant disease (29). Next, criteria for insignificant PCa are not generally ac- cepted. A recent study suggests that not all Gleason 3+4 cases will have aggr",9.030079,15.681018
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,13,12,False,"ry for this support. REFERENCES 1. Arnold M, Karim-Kos HE, Coebergh JW, Byrnes G, An- tilla A, Ferlay J, et al. (2015). Recent trends in incidence of five common cancers in 26 European countries since",9.05303,15.6981945
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,14,12,False,"tive trial in the USA confirms that the 4Kscore accurate- ly identifies men with high-grade prostate cancer. Eur Urol. 68(3):464-70.DOI: 10.1016/j.eururo.2014.10.021. 10. Tomlins SA, Day JR, Lonigro R",9.0534525,15.692116
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,15,12,False,"Risk Calcula- tor for High-Grade Prostate Cancer: Comparison with Two Western Risk Calculators in an Asian Co- hort. PLoS One.12(1):e0168917.DOI:10.1371/journal. pone.0168917. 17. Spurgeon SE, Hsieh Y",9.037356,15.684985
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,16,12,False,"Urol Assoc J. 6(1):46- 50. DOI:10.5489/cuaj.11079. 24. Nowroozi MR, Momeni SA, Ohadian Moghadam S, Ayati E, Mortazavi A, Arfae S, et al. (2016). Prostate- Specific Antigen Density and Gleason Score Pr",9.05238,15.694477
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.pdf,17,12,False,l and midsagittal scanning. Korean J Urol. 55(7):470-4. DOI: 10.4111/kju.2014.55.7.470. 50,14.888719,9.571403
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.txt,0,7,False,"title: Decision Tree Analysis for Prostate Cancer Prediction in Patients with Serum PSA 10 ng/ml or Less authors: Damjan N Pantic, Milorad M Stojadinovic, Miroslav M Stojadinovic published: 2020-3-1 d",9.014905,15.679977
test_data\Decision_Tree_Analysis_for_Prostate_Cancer_Prediction_in_Patients_with_Serum_PSA.txt,1,0,False,com/pdf/10.2478/sjecr-2018-0039,6.8332667,0.9149045
test_data\Deep Neural Networks With Koopman Operators for Modeling and Control of Autonomous Vehicles.pdf,0,15,False,"1 Deep Neural Networks with Koopman Operators for Modeling and Control of Autonomous Vehicles Yongqian Xiao, Xinglong Zhang, Member, IEEE, Xin Xu, Senior Member, IEEE, Xueqing Liu, and Jiahang Liu Abs",12.533787,2.9994204
test_data\Deep Neural Networks With Koopman Operators for Modeling and Control of Autonomous Vehicles.pdf,1,15,False,"s and have huge potential to reduce traffic congestion and accidents. A classic autonomous driving system usually consists of key modules of perception, localization, decision-making, trajectory plann",12.450037,3.1189744
